id,name,stat_name,base_stat,effort
795,pheromosa,speed,151,3
796,xurkitree,attack,89,0
796,xurkitree,defense,71,0
796,xurkitree,hp,83,0
796,xurkitree,special-attack,173,3
796,xurkitree,special-defense,71,0
796,xurkitree,speed,83,0
797,celesteela,attack,101,1
797,celesteela,defense,103,1
797,celesteela,hp,97,0
797,celesteela,special-attack,107,1
797,celesteela,special-defense,101,0
797,celesteela,speed,61,0
798,kartana,attack,181,3
798,kartana,defense,131,0
798,kartana,hp,59,0
798,kartana,special-attack,59,0
798,kartana,special-defense,31,0
798,kartana,speed,109,0
799,guzzlord,attack,101,0
799,guzzlord,defense,53,0
799,guzzlord,hp,223,3
799,guzzlord,special-attack,97,0
799,guzzlord,special-defense,53,0
799,guzzlord,speed,43,0
800,necrozma,attack,107,1
800,necrozma,defense,101,0
800,necrozma,hp,97,0
800,necrozma,special-attack,127,2
800,necrozma,special-defense,89,0
800,necrozma,speed,79,0
801,magearna,attack,95,0
801,magearna,defense,115,0
801,magearna,hp,80,0
801,magearna,special-attack,130,3
801,magearna,special-defense,115,0
801,magearna,speed,65,0
802,marshadow,attack,125,2
802,marshadow,defense,80,0
802,marshadow,hp,90,0
802,marshadow,special-attack,90,0
802,marshadow,special-defense,90,0
802,marshadow,speed,125,1
803,poipole,attack,73,0
803,poipole,defense,67,0
803,poipole,hp,67,0
803,poipole,special-attack,73,0
803,poipole,special-defense,67,0
803,poipole,speed,73,1
804,naganadel,attack,73,0
804,naganadel,defense,73,0
804,naganadel,hp,73,0
804,naganadel,special-attack,127,3
804,naganadel,special-defense,73,0
804,naganadel,speed,121,0
805,stakataka,attack,131,0
805,stakataka,defense,211,3
805,stakataka,hp,61,0
805,stakataka,special-attack,53,0
805,stakataka,special-defense,101,0
805,stakataka,speed,13,0
806,blacephalon,attack,127,0
806,blacephalon,defense,53,0
806,blacephalon,hp,53,0
806,blacephalon,special-attack,151,3
806,blacephalon,special-defense,79,0
806,blacephalon,speed,107,0
807,zeraora,attack,112,0
807,zeraora,defense,75,0
807,zeraora,hp,88,0
807,zeraora,special-attack,102,0
807,zeraora,special-defense,80,0
807,zeraora,speed,143,3
808,meltan,attack,65,1
808,meltan,defense,65,0
808,meltan,hp,46,0
808,meltan,special-attack,55,0
808,meltan,special-defense,35,0
808,meltan,speed,34,0
809,melmetal,attack,143,3
809,melmetal,defense,143,0
809,melmetal,hp,135,0
809,melmetal,special-attack,80,0
809,melmetal,special-defense,65,0
809,melmetal,speed,34,0
810,grookey,attack,65,1
810,grookey,defense,50,0
810,grookey,hp,50,0
810,grookey,special-attack,40,0
810,grookey,special-defense,40,0
810,grookey,speed,65,0
811,thwackey,attack,85,2
811,thwackey,defense,70,0
811,thwackey,hp,70,0
811,thwackey,special-attack,55,0
811,thwackey,special-defense,60,0
811,thwackey,speed,80,0
812,rillaboom,attack,125,3
812,rillaboom,defense,90,0
812,rillaboom,hp,100,0
812,rillaboom,special-attack,60,0
812,rillaboom,special-defense,70,0
812,rillaboom,speed,85,0
813,scorbunny,attack,71,0
813,scorbunny,defense,40,0
813,scorbunny,hp,50,0
813,scorbunny,special-attack,40,0
813,scorbunny,special-defense,40,0
813,scorbunny,speed,69,1
814,raboot,attack,86,0
814,raboot,defense,60,0
814,raboot,hp,65,0
814,raboot,special-attack,55,0
814,raboot,special-defense,60,0
814,raboot,speed,94,2
815,cinderace,attack,116,0
815,cinderace,defense,75,0
815,cinderace,hp,80,0
815,cinderace,special-attack,65,0
815,cinderace,special-defense,75,0
815,cinderace,speed,119,3
816,sobble,attack,40,0
816,sobble,defense,40,0
816,sobble,hp,50,0
816,sobble,special-attack,70,0
816,sobble,special-defense,40,1
816,sobble,speed,70,1
817,drizzile,attack,60,0
817,drizzile,defense,55,0
817,drizzile,hp,65,0
817,drizzile,special-attack,95,2
817,drizzile,special-defense,55,0
817,drizzile,speed,90,0
818,inteleon,attack,85,0
818,inteleon,defense,65,0
818,inteleon,hp,70,0
818,inteleon,special-attack,125,0
818,inteleon,special-defense,65,0
818,inteleon,speed,120,3
819,skwovet,attack,55,0
819,skwovet,defense,55,0
819,skwovet,hp,70,1
819,skwovet,special-attack,35,0
819,skwovet,special-defense,35,0
819,skwovet,speed,25,0
820,greedent,attack,95,0
820,greedent,defense,95,0
820,greedent,hp,120,2
820,greedent,special-attack,55,0
820,greedent,special-defense,75,0
820,greedent,speed,20,0
821,rookidee,attack,47,0
821,rookidee,defense,35,0
821,rookidee,hp,38,0
821,rookidee,special-attack,33,0
821,rookidee,special-defense,35,0
821,rookidee,speed,57,1
822,corvisquire,attack,67,0
822,corvisquire,defense,55,0
822,corvisquire,hp,68,0
822,corvisquire,special-attack,43,0
822,corvisquire,special-defense,55,0
822,corvisquire,speed,77,2
823,corviknight,attack,87,0
823,corviknight,defense,105,3
823,corviknight,hp,98,0
823,corviknight,special-attack,53,0
823,corviknight,special-defense,85,0
823,corviknight,speed,67,0
824,blipbug,attack,20,0
824,blipbug,defense,20,0
824,blipbug,hp,25,0
824,blipbug,special-attack,25,0
824,blipbug,special-defense,45,1
824,blipbug,speed,45,0
825,dottler,attack,35,0
825,dottler,defense,80,0
825,dottler,hp,50,0
825,dottler,special-attack,50,0
825,dottler,special-defense,90,2
825,dottler,speed,30,0
826,orbeetle,attack,45,0
826,orbeetle,defense,110,0
826,orbeetle,hp,60,0
826,orbeetle,special-attack,80,0
826,orbeetle,special-defense,120,3
826,orbeetle,speed,90,0
827,nickit,attack,28,0
827,nickit,defense,28,0
827,nickit,hp,40,0
827,nickit,special-attack,47,0
827,nickit,special-defense,52,1
827,nickit,speed,50,0
828,thievul,attack,58,0
828,thievul,defense,58,0
828,thievul,hp,70,0
828,thievul,special-attack,87,0
828,thievul,special-defense,92,2
828,thievul,speed,90,0
829,gossifleur,attack,40,0
829,gossifleur,defense,60,0
829,gossifleur,hp,40,0
829,gossifleur,special-attack,40,0
829,gossifleur,special-defense,60,1
829,gossifleur,speed,10,0
830,eldegoss,attack,50,0
830,eldegoss,defense,90,0
830,eldegoss,hp,60,0
830,eldegoss,special-attack,80,0
830,eldegoss,special-defense,120,2
830,eldegoss,speed,60,0
831,wooloo,attack,40,0
831,wooloo,defense,55,1
831,wooloo,hp,42,0
831,wooloo,special-attack,40,0
831,wooloo,special-defense,45,0
831,wooloo,speed,48,0
832,dubwool,attack,80,0
832,dubwool,defense,100,2
832,dubwool,hp,72,0
832,dubwool,special-attack,60,0
832,dubwool,special-defense,90,0
832,dubwool,speed,88,0
833,chewtle,attack,64,1
833,chewtle,defense,50,0
833,chewtle,hp,50,0
833,chewtle,special-attack,38,0
833,chewtle,special-defense,38,0
833,chewtle,speed,44,0
834,drednaw,attack,115,2
834,drednaw,defense,90,0
834,drednaw,hp,90,0
834,drednaw,special-attack,48,0
834,drednaw,special-defense,68,0
834,drednaw,speed,74,0
835,yamper,attack,45,0
835,yamper,defense,50,0
835,yamper,hp,59,1
835,yamper,special-attack,40,0
835,yamper,special-defense,50,0
835,yamper,speed,26,0
836,boltund,attack,90,0
836,boltund,defense,60,0
836,boltund,hp,69,0
836,boltund,special-attack,90,0
836,boltund,special-defense,60,0
836,boltund,speed,121,2
837,rolycoly,attack,40,0
837,rolycoly,defense,50,1
837,rolycoly,hp,30,0
837,rolycoly,special-attack,40,0
837,rolycoly,special-defense,50,0
837,rolycoly,speed,30,0
838,carkol,attack,60,0
838,carkol,defense,90,2
838,carkol,hp,80,0
838,carkol,special-attack,60,0
838,carkol,special-defense,70,0
838,carkol,speed,50,0
839,coalossal,attack,80,0
839,coalossal,defense,120,3
839,coalossal,hp,110,0
839,coalossal,special-attack,80,0
839,coalossal,special-defense,90,0
839,coalossal,speed,30,0
840,applin,attack,40,0
840,applin,defense,80,1
840,applin,hp,40,0
840,applin,special-attack,40,0
840,applin,special-defense,40,0
840,applin,speed,20,0
841,flapple,attack,110,2
841,flapple,defense,80,0
841,flapple,hp,70,0
841,flapple,special-attack,95,0
841,flapple,special-defense,60,0
841,flapple,speed,70,0
842,appletun,attack,85,0
842,appletun,defense,80,0
842,appletun,hp,110,2
842,appletun,special-attack,100,0
842,appletun,special-defense,80,0
842,appletun,speed,30,0
843,silicobra,attack,57,0
843,silicobra,defense,75,1
843,silicobra,hp,52,0
843,silicobra,special-attack,35,0
843,silicobra,special-defense,50,0
843,silicobra,speed,46,0
844,sandaconda,attack,107,0
844,sandaconda,defense,125,2
844,sandaconda,hp,72,0
844,sandaconda,special-attack,65,0
844,sandaconda,special-defense,70,0
844,sandaconda,speed,71,0
845,cramorant,attack,85,0
845,cramorant,defense,55,0
845,cramorant,hp,70,0
845,cramorant,special-attack,85,0
845,cramorant,special-defense,95,2
845,cramorant,speed,85,0
846,arrokuda,attack,63,0
846,arrokuda,defense,40,0
846,arrokuda,hp,41,0
846,arrokuda,special-attack,40,0
846,arrokuda,special-defense,30,0
846,arrokuda,speed,66,1
847,barraskewda,attack,123,0
847,barraskewda,defense,60,0
847,barraskewda,hp,61,0
847,barraskewda,special-attack,60,0
847,barraskewda,special-defense,50,0
847,barraskewda,speed,136,2
848,toxel,attack,38,0
848,toxel,defense,35,0
848,toxel,hp,40,0
848,toxel,special-attack,54,1
848,toxel,special-defense,35,0
848,toxel,speed,40,0
849,toxtricity-amped,attack,98,0
849,toxtricity-amped,defense,70,0
849,toxtricity-amped,hp,75,0
849,toxtricity-amped,special-attack,114,2
849,toxtricity-amped,special-defense,70,0
849,toxtricity-amped,speed,75,0
850,sizzlipede,attack,65,1
850,sizzlipede,defense,45,0
850,sizzlipede,hp,50,0
850,sizzlipede,special-attack,50,0
850,sizzlipede,special-defense,50,0
850,sizzlipede,speed,45,0
851,centiskorch,attack,115,2
851,centiskorch,defense,65,0
851,centiskorch,hp,100,0
851,centiskorch,special-attack,90,0
851,centiskorch,special-defense,90,0
851,centiskorch,speed,65,0
852,clobbopus,attack,68,1
852,clobbopus,defense,60,0
852,clobbopus,hp,50,0
852,clobbopus,special-attack,50,0
852,clobbopus,special-defense,50,0
852,clobbopus,speed,32,0
853,grapploct,attack,118,2
853,grapploct,defense,90,0
853,grapploct,hp,80,0
853,grapploct,special-attack,70,0
853,grapploct,special-defense,80,0
853,grapploct,speed,42,0
854,sinistea,attack,45,0
854,sinistea,defense,45,0
854,sinistea,hp,40,0
854,sinistea,special-attack,74,1
854,sinistea,special-defense,54,0
854,sinistea,speed,50,0
855,polteageist,attack,65,0
855,polteageist,defense,65,0
855,polteageist,hp,60,0
855,polteageist,special-attack,134,2
855,polteageist,special-defense,114,0
855,polteageist,speed,70,0
856,hatenna,attack,30,0
856,hatenna,defense,45,0
856,hatenna,hp,42,0
856,hatenna,special-attack,56,1
856,hatenna,special-defense,53,0
856,hatenna,speed,39,0
857,hattrem,attack,40,0
857,hattrem,defense,65,0
857,hattrem,hp,57,0
857,hattrem,special-attack,86,2
857,hattrem,special-defense,73,0
857,hattrem,speed,49,0
858,hatterene,attack,90,0
858,hatterene,defense,95,0
858,hatterene,hp,57,0
858,hatterene,special-attack,136,3
858,hatterene,special-defense,103,0
858,hatterene,speed,29,0
859,impidimp,attack,45,0
859,impidimp,defense,30,0
859,impidimp,hp,45,0
859,impidimp,special-attack,55,1
859,impidimp,special-defense,40,0
859,impidimp,speed,50,0
860,morgrem,attack,60,0
860,morgrem,defense,45,0
860,morgrem,hp,65,0
860,morgrem,special-attack,75,2
860,morgrem,special-defense,55,0
860,morgrem,speed,70,0
861,grimmsnarl,attack,120,3
861,grimmsnarl,defense,65,0
861,grimmsnarl,hp,95,0
861,grimmsnarl,special-attack,95,0
861,grimmsnarl,special-defense,75,0
861,grimmsnarl,speed,60,0
862,obstagoon,attack,90,0
862,obstagoon,defense,101,3
862,obstagoon,hp,93,0
862,obstagoon,special-attack,60,0
862,obstagoon,special-defense,81,0
862,obstagoon,speed,95,0
863,perrserker,attack,110,2
863,perrserker,defense,100,0
863,perrserker,hp,70,0
863,perrserker,special-attack,50,0
863,perrserker,special-defense,60,0
863,perrserker,speed,50,0
864,cursola,attack,95,0
864,cursola,defense,50,0
864,cursola,hp,60,0
864,cursola,special-attack,145,2
864,cursola,special-defense,130,0
864,cursola,speed,30,0
865,sirfetchd,attack,135,2
865,sirfetchd,defense,95,0
865,sirfetchd,hp,62,0
865,sirfetchd,special-attack,68,0
865,sirfetchd,special-defense,82,0
865,sirfetchd,speed,65,0
866,mr-rime,attack,85,0
866,mr-rime,defense,75,0
866,mr-rime,hp,80,0
866,mr-rime,special-attack,110,3
866,mr-rime,special-defense,100,0
866,mr-rime,speed,70,0
867,runerigus,attack,95,0
867,runerigus,defense,145,2
867,runerigus,hp,58,0
867,runerigus,special-attack,50,0
867,runerigus,special-defense,105,0
867,runerigus,speed,30,0
868,milcery,attack,40,0
868,milcery,defense,40,0
868,milcery,hp,45,0
868,milcery,special-attack,50,0
868,milcery,special-defense,61,1
868,milcery,speed,34,0
869,alcremie,attack,60,0
869,alcremie,defense,75,0
869,alcremie,hp,65,0
869,alcremie,special-attack,110,0
869,alcremie,special-defense,121,2
869,alcremie,speed,64,0
870,falinks,attack,100,2
870,falinks,defense,100,0
870,falinks,hp,65,0
870,falinks,special-attack,70,0
870,falinks,special-defense,60,1
870,falinks,speed,75,0
871,pincurchin,attack,101,2
871,pincurchin,defense,95,0
871,pincurchin,hp,48,0
871,pincurchin,special-attack,91,0
871,pincurchin,special-defense,85,0
871,pincurchin,speed,15,0
872,snom,attack,25,0
872,snom,defense,35,0
872,snom,hp,30,0
872,snom,special-attack,45,1
872,snom,special-defense,30,0
872,snom,speed,20,0
873,frosmoth,attack,65,0
873,frosmoth,defense,60,0
873,frosmoth,hp,70,0
873,frosmoth,special-attack,125,2
873,frosmoth,special-defense,90,0
873,frosmoth,speed,65,0
874,stonjourner,attack,125,0
874,stonjourner,defense,135,2
874,stonjourner,hp,100,0
874,stonjourner,special-attack,20,0
874,stonjourner,special-defense,20,0
874,stonjourner,speed,70,0
875,eiscue-ice,attack,80,0
875,eiscue-ice,defense,110,2
875,eiscue-ice,hp,75,0
875,eiscue-ice,special-attack,65,0
875,eiscue-ice,special-defense,90,0
875,eiscue-ice,speed,50,0
876,indeedee-male,attack,65,0
876,indeedee-male,defense,55,0
876,indeedee-male,hp,60,0
876,indeedee-male,special-attack,105,2
876,indeedee-male,special-defense,95,0
876,indeedee-male,speed,95,0
877,morpeko-full-belly,attack,95,0
877,morpeko-full-belly,defense,58,0
877,morpeko-full-belly,hp,58,0
877,morpeko-full-belly,special-attack,70,0
877,morpeko-full-belly,special-defense,58,0
877,morpeko-full-belly,speed,97,2
878,cufant,attack,80,1
878,cufant,defense,49,0
878,cufant,hp,72,0
878,cufant,special-attack,40,0
878,cufant,special-defense,49,0
878,cufant,speed,40,0
879,copperajah,attack,130,2
879,copperajah,defense,69,0
879,copperajah,hp,122,0
879,copperajah,special-attack,80,0
879,copperajah,special-defense,69,0
879,copperajah,speed,30,0
880,dracozolt,attack,100,2
880,dracozolt,defense,90,0
880,dracozolt,hp,90,0
880,dracozolt,special-attack,80,0
880,dracozolt,special-defense,70,0
880,dracozolt,speed,75,0
881,arctozolt,attack,100,2
881,arctozolt,defense,90,0
881,arctozolt,hp,90,0
881,arctozolt,special-attack,90,0
881,arctozolt,special-defense,80,0
881,arctozolt,speed,55,0
882,dracovish,attack,90,0
882,dracovish,defense,100,2
882,dracovish,hp,90,0
882,dracovish,special-attack,70,0
882,dracovish,special-defense,80,0
882,dracovish,speed,75,0
883,arctovish,attack,90,0
883,arctovish,defense,100,2
883,arctovish,hp,90,0
883,arctovish,special-attack,80,0
883,arctovish,special-defense,90,0
883,arctovish,speed,55,0
884,duraludon,attack,95,0
884,duraludon,defense,115,0
884,duraludon,hp,70,0
884,duraludon,special-attack,120,2
884,duraludon,special-defense,50,0
884,duraludon,speed,85,0
885,dreepy,attack,60,0
885,dreepy,defense,30,0
885,dreepy,hp,28,0
885,dreepy,special-attack,40,0
885,dreepy,special-defense,30,0
885,dreepy,speed,82,1
886,drakloak,attack,80,0
886,drakloak,defense,50,0
886,drakloak,hp,68,0
886,drakloak,special-attack,60,0
886,drakloak,special-defense,50,0
886,drakloak,speed,102,2
887,dragapult,attack,120,0
887,dragapult,defense,75,0
887,dragapult,hp,88,0
887,dragapult,special-attack,100,0
887,dragapult,special-defense,75,0
887,dragapult,speed,142,3
888,zacian,attack,120,0
888,zacian,defense,115,0
888,zacian,hp,92,0
888,zacian,special-attack,80,0
888,zacian,special-defense,115,0
888,zacian,speed,138,3
889,zamazenta,attack,120,0
889,zamazenta,defense,115,0
889,zamazenta,hp,92,0
889,zamazenta,special-attack,80,0
889,zamazenta,special-defense,115,0
889,zamazenta,speed,138,3
890,eternatus,attack,85,0
890,eternatus,defense,95,0
890,eternatus,hp,140,3
890,eternatus,special-attack,145,0
890,eternatus,special-defense,95,0
890,eternatus,speed,130,0
891,kubfu,attack,90,1
891,kubfu,defense,60,0
891,kubfu,hp,60,0
891,kubfu,special-attack,53,0
891,kubfu,special-defense,50,0
891,kubfu,speed,72,0
892,urshifu-single-strike,attack,130,3
892,urshifu-single-strike,defense,100,0
892,urshifu-single-strike,hp,100,0
892,urshifu-single-strike,special-attack,63,0
892,urshifu-single-strike,special-defense,60,0
892,urshifu-single-strike,speed,97,0
893,zarude,attack,120,3
893,zarude,defense,105,0
893,zarude,hp,105,0
893,zarude,special-attack,70,0
893,zarude,special-defense,95,0
893,zarude,speed,105,0
894,regieleki,attack,100,0
894,regieleki,defense,50,0
894,regieleki,hp,80,0
894,regieleki,special-attack,100,0
894,regieleki,special-defense,50,0
894,regieleki,speed,200,3
895,regidrago,attack,100,0
895,regidrago,defense,50,0
895,regidrago,hp,200,3
895,regidrago,special-attack,100,0
895,regidrago,special-defense,50,0
895,regidrago,speed,80,0
896,glastrier,attack,145,3
896,glastrier,defense,130,0
896,glastrier,hp,100,0
896,glastrier,special-attack,65,0
896,glastrier,special-defense,110,0
896,glastrier,speed,30,0
897,spectrier,attack,65,0
897,spectrier,defense,60,0
897,spectrier,hp,100,0
897,spectrier,special-attack,145,3
897,spectrier,special-defense,80,0
897,spectrier,speed,130,0
898,calyrex,attack,80,0
898,calyrex,defense,80,0
898,calyrex,hp,100,3
898,calyrex,special-attack,80,0
898,calyrex,special-defense,80,0
898,calyrex,speed,80,0
899,wyrdeer,attack,105,1
899,wyrdeer,defense,72,0
899,wyrdeer,hp,103,0
899,wyrdeer,special-attack,105,1
899,wyrdeer,special-defense,75,0
899,wyrdeer,speed,65,0
900,kleavor,attack,135,3
900,kleavor,defense,95,0
900,kleavor,hp,70,0
900,kleavor,special-attack,45,0
900,kleavor,special-defense,70,0
900,kleavor,speed,85,0
901,ursaluna,attack,140,3
901,ursaluna,defense,105,0
901,ursaluna,hp,130,0
901,ursaluna,special-attack,45,0
901,ursaluna,special-defense,80,0
901,ursaluna,speed,50,0
902,basculegion-male,attack,112,0
902,basculegion-male,defense,65,0
902,basculegion-male,hp,120,3
902,basculegion-male,special-attack,80,0
902,basculegion-male,special-defense,75,0
902,basculegion-male,speed,78,0
903,sneasler,attack,130,2
903,sneasler,defense,60,0
903,sneasler,hp,80,0
903,sneasler,special-attack,40,0
903,sneasler,special-defense,80,0
903,sneasler,speed,120,0
904,overqwil,attack,115,2
904,overqwil,defense,95,0
904,overqwil,hp,85,0
904,overqwil,special-attack,65,0
904,overqwil,special-defense,65,0
904,overqwil,speed,85,0
905,enamorus-incarnate,attack,115,0
905,enamorus-incarnate,defense,70,0
905,enamorus-incarnate,hp,74,0
905,enamorus-incarnate,special-attack,135,3
905,enamorus-incarnate,special-defense,80,0
905,enamorus-incarnate,speed,106,0
906,sprigatito,attack,61,0
906,sprigatito,defense,54,0
906,sprigatito,hp,40,0
906,sprigatito,special-attack,45,0
906,sprigatito,special-defense,45,0
906,sprigatito,speed,65,1
907,floragato,attack,80,0
907,floragato,defense,63,0
907,floragato,hp,61,0
907,floragato,special-attack,60,0
907,floragato,special-defense,63,0
907,floragato,speed,83,2
908,meowscarada,attack,110,0
908,meowscarada,defense,70,0
908,meowscarada,hp,76,0
908,meowscarada,special-attack,81,0
908,meowscarada,special-defense,70,0
908,meowscarada,speed,123,3
909,fuecoco,attack,45,0
909,fuecoco,defense,59,0
909,fuecoco,hp,67,1
909,fuecoco,special-attack,63,0
909,fuecoco,special-defense,40,0
909,fuecoco,speed,36,0
910,crocalor,attack,55,0
910,crocalor,defense,78,0
910,crocalor,hp,81,0
910,crocalor,special-attack,90,2
910,crocalor,special-defense,58,0
910,crocalor,speed,49,0
911,skeledirge,attack,75,0
911,skeledirge,defense,100,0
911,skeledirge,hp,104,0
911,skeledirge,special-attack,110,3
911,skeledirge,special-defense,75,0
911,skeledirge,speed,66,0
912,quaxly,attack,65,1
912,quaxly,defense,45,0
912,quaxly,hp,55,0
912,quaxly,special-attack,50,0
912,quaxly,special-defense,45,0
912,quaxly,speed,50,0
913,quaxwell,attack,85,2
913,quaxwell,defense,65,0
913,quaxwell,hp,70,0
913,quaxwell,special-attack,65,0
913,quaxwell,special-defense,60,0
913,quaxwell,speed,65,0
914,quaquaval,attack,120,3
914,quaquaval,defense,80,0
914,quaquaval,hp,85,0
914,quaquaval,special-attack,85,0
914,quaquaval,special-defense,75,0
914,quaquaval,speed,85,0
915,lechonk,attack,45,0
915,lechonk,defense,40,0
915,lechonk,hp,54,1
915,lechonk,special-attack,35,0
915,lechonk,special-defense,45,0
915,lechonk,speed,35,0
916,oinkologne-male,attack,100,0
916,oinkologne-male,defense,75,0
916,oinkologne-male,hp,110,2
916,oinkologne-male,special-attack,59,0
916,oinkologne-male,special-defense,80,0
916,oinkologne-male,speed,65,0
917,tarountula,attack,41,0
917,tarountula,defense,45,1
917,tarountula,hp,35,0
917,tarountula,special-attack,29,0
917,tarountula,special-defense,40,0
917,tarountula,speed,20,0
918,spidops,attack,79,0
918,spidops,defense,92,2
918,spidops,hp,60,0
918,spidops,special-attack,52,0
918,spidops,special-defense,86,0
918,spidops,speed,35,0
919,nymble,attack,46,1
919,nymble,defense,40,0
919,nymble,hp,33,0
919,nymble,special-attack,21,0
919,nymble,special-defense,25,0
919,nymble,speed,45,0
920,lokix,attack,102,2
920,lokix,defense,78,0
920,lokix,hp,71,0
920,lokix,special-attack,52,0
920,lokix,special-defense,55,0
920,lokix,speed,92,0
921,pawmi,attack,50,0
921,pawmi,defense,20,0
921,pawmi,hp,45,0
921,pawmi,special-attack,40,0
921,pawmi,special-defense,25,0
921,pawmi,speed,60,1
922,pawmo,attack,75,0
922,pawmo,defense,40,0
922,pawmo,hp,60,0
922,pawmo,special-attack,50,0
922,pawmo,special-defense,40,0
922,pawmo,speed,85,2
923,pawmot,attack,115,3
923,pawmot,defense,70,0
923,pawmot,hp,70,0
923,pawmot,special-attack,70,0
923,pawmot,special-defense,60,0
923,pawmot,speed,105,0
924,tandemaus,attack,50,0
924,tandemaus,defense,45,0
924,tandemaus,hp,50,0
924,tandemaus,special-attack,40,0
924,tandemaus,special-defense,45,0
924,tandemaus,speed,75,1
925,maushold-family-of-four,attack,75,0
925,maushold-family-of-four,defense,70,0
925,maushold-family-of-four,hp,74,0
925,maushold-family-of-four,special-attack,65,0
925,maushold-family-of-four,special-defense,75,0
925,maushold-family-of-four,speed,111,2
926,fidough,attack,55,0
926,fidough,defense,70,0
926,fidough,hp,37,0
926,fidough,special-attack,30,0
926,fidough,special-defense,55,0
926,fidough,speed,65,1
927,dachsbun,attack,80,0
927,dachsbun,defense,115,0
927,dachsbun,hp,57,0
927,dachsbun,special-attack,50,0
927,dachsbun,special-defense,80,0
927,dachsbun,speed,95,2
928,smoliv,attack,35,0
928,smoliv,defense,45,0
928,smoliv,hp,41,0
928,smoliv,special-attack,58,1
928,smoliv,special-defense,51,0
928,smoliv,speed,30,0
929,dolliv,attack,53,0
929,dolliv,defense,60,0
929,dolliv,hp,52,0
929,dolliv,special-attack,78,2
929,dolliv,special-defense,78,0
929,dolliv,speed,33,0
930,arboliva,attack,69,0
930,arboliva,defense,90,0
930,arboliva,hp,78,0
930,arboliva,special-attack,125,3
930,arboliva,special-defense,109,0
930,arboliva,speed,39,0
931,squawkabilly-green-plumage,attack,96,1
931,squawkabilly-green-plumage,defense,51,0
931,squawkabilly-green-plumage,hp,82,0
931,squawkabilly-green-plumage,special-attack,45,0
931,squawkabilly-green-plumage,special-defense,51,0
931,squawkabilly-green-plumage,speed,92,0
932,nacli,attack,55,0
932,nacli,defense,75,1
932,nacli,hp,55,0
932,nacli,special-attack,35,0
932,nacli,special-defense,35,0
932,nacli,speed,25,0
933,naclstack,attack,60,0
933,naclstack,defense,100,2
933,naclstack,hp,60,0
933,naclstack,special-attack,35,0
933,naclstack,special-defense,65,0
933,naclstack,speed,35,0
934,garganacl,attack,100,0
934,garganacl,defense,130,3
934,garganacl,hp,100,0
934,garganacl,special-attack,45,0
934,garganacl,special-defense,90,0
934,garganacl,speed,35,0
935,charcadet,attack,50,0
935,charcadet,defense,40,0
935,charcadet,hp,40,0
935,charcadet,special-attack,50,1
935,charcadet,special-defense,40,0
935,charcadet,speed,35,0
936,armarouge,attack,60,0
936,armarouge,defense,100,0
936,armarouge,hp,85,0
936,armarouge,special-attack,125,2
936,armarouge,special-defense,80,0
936,armarouge,speed,75,0
937,ceruledge,attack,125,2
937,ceruledge,defense,80,0
937,ceruledge,hp,75,0
937,ceruledge,special-attack,60,0
937,ceruledge,special-defense,100,0
937,ceruledge,speed,85,0
938,tadbulb,attack,31,0
938,tadbulb,defense,41,0
938,tadbulb,hp,61,1
938,tadbulb,special-attack,59,0
938,tadbulb,special-defense,35,0
938,tadbulb,speed,45,0
939,bellibolt,attack,64,0
939,bellibolt,defense,91,0
939,bellibolt,hp,109,2
939,bellibolt,special-attack,103,0
939,bellibolt,special-defense,83,0
939,bellibolt,speed,45,0
940,wattrel,attack,40,0
940,wattrel,defense,35,0
940,wattrel,hp,40,0
940,wattrel,special-attack,55,0
940,wattrel,special-defense,40,0
940,wattrel,speed,70,1
941,kilowattrel,attack,70,0
941,kilowattrel,defense,60,0
941,kilowattrel,hp,70,0
941,kilowattrel,special-attack,105,0
941,kilowattrel,special-defense,60,0
941,kilowattrel,speed,125,2
942,maschiff,attack,78,1
942,maschiff,defense,60,0
942,maschiff,hp,60,0
942,maschiff,special-attack,40,0
942,maschiff,special-defense,51,0
942,maschiff,speed,51,0
943,mabosstiff,attack,120,2
943,mabosstiff,defense,90,0
943,mabosstiff,hp,80,0
943,mabosstiff,special-attack,60,0
943,mabosstiff,special-defense,70,0
943,mabosstiff,speed,85,0
944,shroodle,attack,65,0
944,shroodle,defense,35,0
944,shroodle,hp,40,0
944,shroodle,special-attack,40,0
944,shroodle,special-defense,35,0
944,shroodle,speed,75,1
945,grafaiai,attack,95,0
945,grafaiai,defense,65,0
945,grafaiai,hp,63,0
945,grafaiai,special-attack,80,0
945,grafaiai,special-defense,72,0
945,grafaiai,speed,110,2
946,bramblin,attack,65,1
946,bramblin,defense,30,0
946,bramblin,hp,40,0
946,bramblin,special-attack,45,0
946,bramblin,special-defense,35,0
946,bramblin,speed,60,0
947,brambleghast,attack,115,2
947,brambleghast,defense,70,0
947,brambleghast,hp,55,0
947,brambleghast,special-attack,80,0
947,brambleghast,special-defense,70,0
947,brambleghast,speed,90,0
948,toedscool,attack,40,0
948,toedscool,defense,35,0
948,toedscool,hp,40,0
948,toedscool,special-attack,50,0
948,toedscool,special-defense,100,1
948,toedscool,speed,70,0
949,toedscruel,attack,70,0
949,toedscruel,defense,65,0
949,toedscruel,hp,80,0
949,toedscruel,special-attack,80,0
949,toedscruel,special-defense,120,2
949,toedscruel,speed,100,0
950,klawf,attack,100,0
950,klawf,defense,115,2
950,klawf,hp,70,0
950,klawf,special-attack,35,0
